author.name,date,en_text
Repubblica,2018-07-22,RT @Robinson_Rep: Artificial intelligence: science fiction or reality that will change our world? Find out #Robinson on newsstands https: // t…
Repubblica,2018-07-21,"Robinson, Kissinger against artificial intelligence [news updated at 20:08] https://t.co/8Z6ECraJZN"
Repubblica,2018-07-21,"RT @Robinson_Rep: Robinson, Kissinger against artificial intelligence https://t.co/8ExAYtkiVs"
Repubblica,2018-07-21,Thus the artificial intelligence is disoriented by the new hackers [news updated at 16:44] https://t.co/VOAdUfFDh9
Repubblica,2018-07-19,"RT @rep_tecno: Artificial intelligence, scientists petition against killer robots https://t.co/R4OWuc68gd"
Repubblica,2018-07-18,"Today on @ repubblica🗞 Blockchain revolution, so the new technology is changing the Internet https://t.co/IkNV161LwC (and on Rep: 👇)"
Repubblica,2018-07-17,"A robot porter, and you no longer carry your luggage at the airport [news updated at 16:19] https://t.co/WhxnlGVckl"
Repubblica,2018-07-17,"RT @RepubblicaTv: Here is Car-E, the robot-porter who helps you at the airport https://t.co/8yWgMLSeGI"
Repubblica,2018-07-17,"RLab: here is blockchain, the chain that will free the web [news updated at 13:25] https://t.co/ZIUzVN5Omh"
Repubblica,2018-07-16,"RT @rep_tecno: RLab: here is blockchain, the chain that will free the web https://t.co/dPR3PZg0Lq"
Repubblica,2018-07-15,RT @Robinson_Rep: “One day Japan turned out to be pop. So pop that a decade ago the Foreign Minister decided to appoint ...
Repubblica,2018-07-10,"RT @rep_tecno: Robot, ice cream and super coffee for the International Space Station [news updated at 18:37] https://t.co/A6z2P6XBLT"
Repubblica,2018-07-10,"RT @rep_motori: Autonomous car and artificial intelligence, Psa vision [news updated at 13:44] https://t.co/7ERtTdVylt"
Repubblica,2018-07-09,"RT @rep_tecno: Artificial intelligence, China will be superpower by 2030 https://t.co/GbyTYuNe0q"
Repubblica,2018-07-09,"RT @rep_tecno: Creator, the robot chef cooks the hamburger for you [news updated at 20:15] https://t.co/KjtFVmM5Um"
Repubblica,2018-07-09,"RT @rep_ambiente: RLab, from the corridor of animals to the robot that gets in the kitchen [news updated at 16:14] https://t.co/42z1GJC0jo"
Repubblica,2018-07-09,"RT @rep_tecno: RLab, if the robot thinks with our mind [news updated at 17:57] https://t.co/FyJNhVUSQv"
Repubblica,2018-07-07,"Cheetah 3, the robot-dog climbs the stairs without needing to see them [news updated at 18:01] https://t.co/36MNUot6IJ"
Repubblica,2018-07-06,"RT @rep_motori: Autonomous car and artificial intelligence, Psa vision [news updated at 13:44] https://t.co/7ERtTdVylt"
Repubblica,2018-07-05,"RT @rep_tecno: From artificial intelligence to blockchain, Leonardo rewards young innovators [news updated at 18:25] https: //t.c…"
Repubblica,2018-07-04,RT @rep_tecno: Italy has its own National Laboratory of Artificial Intelligence [news updated at 17:26] https://t.co/LHuuKMQYYD
Repubblica,2018-07-03,"RLab, from the corridor of animals to the robot that gets in the kitchen [news updated at 16:14] https://t.co/5NT9xaIANe"
Repubblica,2018-07-03,"RLab, from the corridor of animals to the robot that gets in the kitchen [news updated at 18:33] https://t.co/BtiQQAhk9B"
Repubblica,2018-07-02,"RT @rep_ambiente: RLab, from the corridor of animals to the robot that gets in the kitchen [news updated at 18:33] https://t.co/jLNzFfY57s"
Repubblica,2018-07-02,"RT @rep_tecno: Robot, ice cream and super coffee for the International Space Station [news updated at 18:37] https://t.co/1OiGGOiAw6"
Repubblica,2018-07-01,"Today on @ repubblica🗞 A woman at the head of artificial intelligence: ""I will lead the Italian alliance to challenge the US and China"" https://t.co/QvlVWXpN3J (and on Rep: 👇)"
Repubblica,2018-06-28,Play 180 years of games a day: this is how artificial intelligence beat the man at Dota 2 [news updated at 10:56] https://t.co/7UrfL72wLs
Repubblica,2018-06-28,RT @RepubblicaTv: Challenge to tradition: the pizzaiolo-robot arrives in France https://t.co/7hVLJiHfXl
Repubblica,2018-06-26,And at the nursery you can dance with the robot [news updated at 16:05] https://t.co/GttNgC2zV9
Repubblica,2018-06-26,And at the nursery you can dance with the robot [news updated at 13:13] https://t.co/jItPJkT2iP
Repubblica,2018-06-26,And at the nursery you can dance with the robot [news updated at 11:25] https://t.co/22JDC1Nxhj
Repubblica,2018-06-25,"Artificial intelligence, China will be superpower by 2030 [news updated at 19:24] https://t.co/gH9ObMsP7z"
Repubblica,2018-06-24,"RT @rep_tecno: Artificial intelligence, China will be superpower by 2030 https://t.co/rGeYMXqB3E"
Repubblica,2018-06-22,"RT @rep_tecno: Creator, the restaurant with the robot chef https://t.co/xSAKwDcUeH"
Repubblica,2018-06-22,"RT @RepubblicaTv: Objective protection, the young dreamer at the Intesa Sanpaolo concert: ""This is how robots will simplify our lives"" h…"
Repubblica,2018-06-20,Today on @ repubblica🗞 When robots start thinking https://t.co/seLlSJDYw0 (and on Rep: 👇)
Repubblica,2018-06-20,"RLab, if the robot thinks with our mind [news updated at 17:57] https://t.co/tzzCkR6cBP"
Repubblica,2018-06-19,"RT @rep_tecno: RLab, if the robot thinks with our mind https://t.co/f25qI88MwE"
Repubblica,2018-06-19,"RT @rep_ambiente: RLab, if the robot thinks with our mind https://t.co/6LAmHbfqAd"
Repubblica,2018-06-19,"RT @rep_tecno: RLab, if the robot thinks with our mind https://t.co/GZ25Vqp08f"
Repubblica,2018-06-18,"Today on @ repubblica🗞 Artificial intelligence, innovation is done on TV https://t.co/aDhfDfyYKd (and on Rep: 👇)"
Repubblica,2018-06-15,"RT @rep_tecno: The first nerves for robots built, thanks to a super-fiber [news updated at 17:58] https://t.co/4sNi1pgQ7M"
Repubblica,2018-06-15,"Artificial intelligence, the EU task force is born: ""We will avoid a more unjust society"" [news updated at 18:44] https://t.co/15GaUIvXbn"
Repubblica,2018-06-15,"Robots and algorithms, Italians fear the ""theft"" of work https://t.co/meHwVZldN2"
Repubblica,2018-06-14,"RT @rep_tecno: Artificial intelligence, the EU task force for ethics is born [news updated at 19:15] https://t.co/STpASxZV8b"
Repubblica,2018-06-14,"World Cup, here's who will win (according to artificial intelligence) [news updated at 20:58] https://t.co/lpGBgmAY5B"
Repubblica,2018-06-14,"Cassie, the robot delivery boy who walks like an ostrich [news updated at 17:42] https://t.co/4VuG9GiF67"
Repubblica,2018-06-13,"Soccer World Cup, here's who will win (according to artificial intelligence) https://t.co/7bTl4TrZN3"
Repubblica,2018-06-13,"Today on @ repubblica🗞 In banks, robots are already taking the place of employees https://t.co/XGBesGxg1M (and on Rep: 👇)"
Repubblica,2018-06-12,"RT @rep_tecno: Soccer World Cup, here's who will win (according to artificial intelligence) https://t.co/1LG3CokpFG"
Repubblica,2018-06-12,"RT @rep_tecno: Cassie, the robot delivery boy who walks like an ostrich [news updated at 17:42] https://t.co/Do4AgxiD9u"
Repubblica,2018-06-12,"Cassie, the robot delivery boy who walks like an ostrich https://t.co/vjAHsyR3bW"
Repubblica,2018-06-09,"RT @RepubblicaTv: RepIdee - Artificial intelligence, Noci (IBM): ""It will not replace man but it will force us to specialize"" https://t.co/j…"
Repubblica,2018-06-09,"RT @RepubblicaTv: RepIdee - Artificial intelligence, Massimini: '' We are getting closer to replicating human behaviors '' https://t.co/wq2ASZdmHv"
Repubblica,2018-06-09,"RT @RepubblicaTv: RepIdee - Artificial intelligence, Curioni (IBM): ""The machine surpasses man, but it has limits"" https://t.co/Gw5nSlkR1P"
Repubblica,2018-06-08,RT @rep_tecno: Google promises: our artificial intelligence will not be used for weapons https://t.co/4hqhACdVVy
Repubblica,2018-06-06,"Norman, when artificial intelligence is psychopathic [news updated at 14:21] https://t.co/1zIHkXa0sS"
Repubblica,2018-06-05,"RT @rep_tecno: Norman, when artificial intelligence is psychopathic https://t.co/8Bz4L197bD"
Repubblica,2018-05-29,"Building the first nerves for robots, thanks to a super-fiber https://t.co/JFtGiWvyRj"
Repubblica,2018-05-29,"The first nerves for robots are built, thanks to a super-fiber [news updated at 17:58] https://t.co/vD5Kpkxqh3"
Repubblica,2018-05-28,"RT @rep_tecno: The first nerves for robots built, thanks to a super-fiber [news updated at 17:48] https://t.co/4sNi1pgQ7M"
Repubblica,2018-05-28,"Today on @ repubblica🗞 Clash on robots: ""Don't give robots our rights"" https://t.co/tWIqax0z6Z (and on Rep: 👇)"
Repubblica,2018-05-26,"Today on @ repubblica🗞 More man and less robot, Froome's beauty of courage https://t.co/XF4Sv5ZKkU (and on Rep: 👇)"
Repubblica,2018-05-25,"RT @ giusmo1: @RepubblicaTv Milano, replaced by a robot: the appeal of the worker fired after 30 years in the factory https://t.co/g5E2Q1R2…"
Repubblica,2018-05-25,"Today on @ repubblica🗞 Workers and robots, the occupation that disappears and scares the world https://t.co/ExNOGDgKWb (and on Rep: 👇)"
Repubblica,2018-05-25,"RT @RepubblicaTv: Milan, replaced by a robot: the appeal of the worker fired after 30 years in the factory https://t.co/vcYL4lvchb"
Repubblica,2018-05-23,"RT @RepubblicaTv: Mimic, the low cost robot of Marcianise students that repeats human movements https://t.co/iFBsuKjWxL"
Repubblica,2018-05-23,"RT @RepubblicaTv: Mimic, the robot of Marcianise students that repeats human movements https://t.co/gKt5sJCVCh"
Repubblica,2018-05-23,Artificial intelligence and blockchain to defend Made in Italy in agriculture [news updated at 09:36] https://t.co/5NTlXl4E0V
Repubblica,2018-05-23,Artificial intelligence and blockchain to defend Made in Italy in agriculture https://t.co/jBklaFCqyJ
Repubblica,2018-05-21,"RT @RepubblicaTv: Cage: ""Detroit: we are the bad guys and artificial intelligence is much more human '' https://t.co/A7HN0c2Mit"
Repubblica,2018-05-21,"RT @RepubblicaTv: ""Detroit: we are the bad guys and artificial intelligence is much more human '' https://t.co/sT31xJxN6D"
Repubblica,2018-05-18,"Artificial intelligence, managers distrust workers' ability to adapt https://t.co/dd5LFrC51C"
Repubblica,2018-05-18,"RT @RepubblicaTv: Usa, the student is in hospital: a robot collects her diploma https://t.co/oWWW5ot52x"
Repubblica,2018-05-16,"Smartphone, Honor also discovers artificial intelligence https://t.co/wbua9IUBUu"
Repubblica,2018-05-15,"Smartphone, even Honor discovers artificial intelligence [news updated at 17:23] https://t.co/NqhKlRriFe"
Repubblica,2018-05-14,Hannes. Here is the robot hand of IIT and Inail https://t.co/vwEXR6bYL2
Repubblica,2018-05-14,RT @stealoia: (philosophical) interview with artificial intelligence | @parmeg asked some impossible questions to a super rice engine ...
Repubblica,2018-05-14,Today on @Repubblica: (philosophical) interview with artificial intelligence https://t.co/mOveyE6k8U
Repubblica,2018-05-12,RT @RepubblicaTv: Eggs and bacon for breakfast: the robot made of Lego prepares them https://t.co/UiYJnFmaox
Repubblica,2018-05-11,RT @RepubblicaTv: Atlas jogging and jumping: the robot training in the open air https://t.co/98omcZoHPl
Repubblica,2018-05-11,"Hannes, the perfect grip robot hand https://t.co/vwEXR5UnTu"
Repubblica,2018-05-11,"Google I / O 2018: ""Artificial intelligence will be at the center of everything"" [news updated at 19:32] https://t.co/hDkqknzkyy"
Repubblica,2018-05-10,"Hannes, the robot hand with a perfect grip [news updated at 13:09] https://t.co/Wi861l7hMy"
Repubblica,2018-05-10,"RT @rep_tecno: Hannes, the robot hand with a perfect grip [news updated at 12:51] https://t.co/T2OFD2aFtQ"
Repubblica,2018-05-09,"Google I / O 2018: ""Artificial intelligence will be at the center of everything"" https://t.co/LvQDejDbvZ"
Repubblica,2018-05-09,"Google I / O 2018: ""Artificial intelligence will be at the center of everything"" [news updated at 09:55] https://t.co/IEM963FSN8"
Repubblica,2018-05-09,"Google I / O 2018: ""Artificial intelligence will be at the center of everything"" [news updated at 09:43] https://t.co/9cfCFpkn3R"
Repubblica,2018-05-08,"Google I / O 2018: ""Artificial intelligence will be at the center of everything"" [news updated at 21:32] https://t.co/CFA9x7QuyW"
Repubblica,2018-05-08,"RT @rep_tecno: Google I / O 2018: ""Artificial intelligence will be at the center of everything"" https://t.co/fv7OyX3ybb"
Repubblica,2018-05-07,Artificial intelligence reads you in the eye: this is how it recognizes your personality [news updated at 17:25] https://t.co/urBY76yMVP
Repubblica,2018-05-05,"Vegetable proteins, urban agriculture and artificial intelligence for healthy shopping: here is the food of the future https://t.co/Jz0YIivUxW"
Repubblica,2018-05-05,Facebook trains artificial intelligence with Instagram: milling billions of images and hashtags https://t.co/3Sqny8IMCy
Repubblica,2018-05-04,RT @RepubblicaTv: SUV PEUGEOT 3008 - VIRTUAL REALITY https://t.co/JuZ4HokpAj
Repubblica,2018-05-04,RT @rep_tecno: Artificial intelligence reads you in the eye: this is how it recognizes your personality https://t.co/7BgmK9yy1t
Repubblica,2018-05-04,Facebook trains artificial intelligence with Instagram: milling billions of images and hashtags [news updated at 13:23] https://t.co/Af618SIg4Z
Repubblica,2018-05-03,Brin (Google) warns of artificial intelligence risks. Quoting Dickens [news updated at 15:28] https://t.co/LtszUacJtk
Repubblica,2018-05-02,RT @rep_tecno: Blockchain for life and support medical research worldwide [news updated at 17:43] https://t.co/Dla1yaOw0X
Repubblica,2018-05-01,Brin (Google) warns of artificial intelligence risks. Quoting Dickens https://t.co/hw30fisgtb
Repubblica,2018-04-30,"Here is the sommelier robot: created by the students of Biella, it gives judgments like a human [news updated at 17:52] https://t.co/j2fnsTtwJt"
Repubblica,2018-04-30,"RT @rep_tecno: Here is the sommelier robot: created by the students of Biella, it makes judgments like a human https://t.co/WSDBg0BglL"
Repubblica,2018-04-30,The great race for artificial intelligence: 20 billion from the EU https://t.co/dItL9TsrOP
Repubblica,2018-04-29,Brin (Google) warns of artificial intelligence risks. Quoting Dickens [news updated at 18:42] https://t.co/1ahYEyooR1
Repubblica,2018-04-29,"A step away from Her: ""Now artificial intelligence listens like us"" [news updated at 19:32] https://t.co/SiwNMS6jCK"
Repubblica,2018-04-28,"RT @RepubblicaTv: Livorno, skill challenge between robots on the sea: ""They don't steal our jobs, in Italy they create it"" https://t.co/VYFQcaDhWX"
Repubblica,2018-04-27,"RT @rep_tecno: A step away from Her: ""Now the artificial intelligence listens as we do"" [news updated at 19:32] https://t.co/3LuXo5zoR8"
Repubblica,2018-04-26,"Amazon: Vesta, the handyman robot for the home is coming [news updated at 14:56] https://t.co/tQmgOBb8zQ"
Repubblica,2018-04-24,"Amazon: Vesta, the handyman robot for the home is coming https://t.co/WugkzhiMcD"
Repubblica,2018-04-24,The blockchain enters the glass: so the consumer knows everything about the wine he drinks https://t.co/V411xWMHA7
Repubblica,2018-04-23,"Artificial intelligence full speed ahead, will bring 6 trillion worth of https://t.co/Pp0W6lYavd"
Repubblica,2018-04-23,"From Syria to Stanford, here is the inventor of the robot who discovers the sunken treasures https://t.co/yUl3KwVexb"
Repubblica,2018-04-22,The Ikea chair? The robot mounts it in 20 minutes [news updated at 15:26] https://t.co/zyzJA27iQS
Repubblica,2018-04-21,The Ikea chair? The robot mounts it in 20 minutes https://t.co/KBscB14zOo
Repubblica,2018-04-21,"Apple, recycling goal: the robot Daisy disassembles 200 iPhones per hour https://t.co/kt2CjF5Zu0"
Repubblica,2018-04-21,Here is how many jobs robots steal https://t.co/Ckk2e8pRxR
Repubblica,2018-04-20,"Apple, recycling goal: the robot Daisy disassembles 200 iPhones per hour [news updated at 16:02] https://t.co/X6PZaNlXjD"
Repubblica,2018-04-20,RT @rep_tecno: The Ikea chair? The robot mounts it in 20 minutes https://t.co/KrDIKR0tBx
Repubblica,2018-04-20,RT @RepubblicaTv: Singapore: the robot that mounts the Ikea chair https://t.co/dIM7jGdYjd
Repubblica,2018-04-20,"RT @rep_ambiente: Apple, recycling target: Daisy robot disassembles 200 iPhones per hour https://t.co/lUwLkWmc67"
Repubblica,2018-04-20,"RT @RepubblicaTv: Apple, recycling goal: the robot Daisy disassembles 200 iPhones per hour https://t.co/c4XTaVkXcf"
Repubblica,2018-04-20,"RT @RepubblicaTv: Pontedera, Piaggio presents ""Gita"", the robot that follows human beings https://t.co/vHLbfGqr9p"
Repubblica,2018-04-19,"RT @RepubblicaTv: Pontedera, Piaggio presents ""Gita"", the suitcase-robot that follows human beings https://t.co/BhKlZmZkmI"
Repubblica,2018-04-18,Artificial intelligence that learns by looking through the eyes of dogs [news updated at 14:32] https://t.co/wLXmSUpE9J
Repubblica,2018-04-18,RT @RepubblicaTv: Fly like a bat but it's a robot: when science imitates Mother Nature https://t.co/N9BvArDEhi
Repubblica,2018-04-17,Artificial intelligence that learns look with the eyes of dogs [news updated at 16:45] https://t.co/DTKPdfEcQK
Repubblica,2018-04-17,"Tesla, Musk's new revolution: ""Too many robots slow down car production"" https://t.co/LzjcxZ7dYG"
Repubblica,2018-04-17,Today on @Repubblica: There is a robot in the pharmacy https://t.co/y5ckr3FSJv
Repubblica,2018-04-16,RT @RepubblicaTv: SUV PEUGEOT 3008 I VIRTUAL REALITY https://t.co/UyoDo3TATh
Repubblica,2018-04-16,"RT @rep_tecno: Artificial intelligence learns by ""reading"" the minds of dogs [news updated at 16:26] https://t.co/DyVSK5aHVJ"
Repubblica,2018-04-16,"Tesla, Musk's new revolution: ""Too many robots slow down car production"" [news updated at 07:43] https://t.co/o5inVr3fVe"
Repubblica,2018-04-15,"China, artificial intelligence recognizes him among 50 thousand: thus the police block a wanted person [news updated at 16:15] https://t.co/9QHrmCELlz"
Repubblica,2018-04-13,"China, artificial intelligence recognizes him among 50 thousand: thus the police blocks a wanted person https://t.co/zgDfNRCvNT"
Repubblica,2018-04-13,"RT @RepubblicaTv: Japan, engineer builds giant robot: thus realizes the dream of driving a 'Gundam' https://t.co/i8cjVDxhwG"
Repubblica,2018-04-13,Today on @Repubblica: Sicilian kids who compete by creating robots https://t.co/XGyFwkYDg4
Repubblica,2018-04-12,"RT @RepubblicaTv: Genoa, dance with robots, a special night at Palazzo Reale https://t.co/GPVXNoYZH2"
Repubblica,2018-04-09,From finance to food: the blockchain is increasing food security [news updated at 16:44] https://t.co/Tzw1trVV6K
Repubblica,2018-04-08,From finance to food: the blockchain is increasing food security https://t.co/BG8QwLTH2o
Repubblica,2018-04-06,"RT @rep_tecno: Human + Machine, the guide to success in the era of Artificial Intelligence https://t.co/qsrTbZmIgS"
Repubblica,2018-04-06,Google's head of artificial intelligence passes to Apple [news updated at 13:07] https://t.co/uKFB3bD4WK
Repubblica,2018-04-05,Google's head of artificial intelligence passes to Apple [news updated at 13:07] https://t.co/uKFB3bD4WK
Repubblica,2018-04-05,Google's head of artificial intelligence switches to Apple https://t.co/HgxfZMA3NL
Repubblica,2018-03-28,"Robots and aging, a deadly mixture [news updated at 08:53] https://t.co/T63YA09TnF"
Repubblica,2018-03-28,"RT @RepubblicaTv: Pepper, the robot-assistant enters service at Bologna airport: he is the first in Italy https://t.co/aug9F2wBQg"
Repubblica,2018-03-28,"Robots and aging, a deadly mixture [news updated at 08:53] https://t.co/T63YA09TnF"
Repubblica,2018-03-28,"Robots and aging, a deadly mixture [news updated at 08:53] https://t.co/T63YzZSiw7"
Repubblica,2018-03-27,"RLab, from Westworld robots to the secrets of upcoming algorithms [news updated at 13:19] https://t.co/8rVn7jkWrj"
Repubblica,2018-03-27,"RLab, from Westworld robots to the secrets of upcoming algorithms [news updated at 11:46] https://t.co/sxU8YgAhpG"
Repubblica,2018-03-27,"RT @rep_tecno: RLab, from Westworld robots to the secrets of upcoming algorithms https://t.co/ZWl9cA4emg"
Repubblica,2018-03-24,"RT @RepubblicaTv: Bari, robots dancing and coding rehearsals: ""So students have fun challenging each other"" https://t.co/Q1xP4jIgwX"
Repubblica,2018-03-23,"RT @RepubblicaTv: Fiji Islands, even if fish become robots: you can drive underwater with a joystick https://t.co/it3cXM7K50"
Repubblica,2018-03-22,"RT @RepubblicaTv: Parma, the robot that serves ice cream in Mecspe https://t.co/5XPTE1uXRr"
Repubblica,2018-03-22,"Artificial intelligence, the state's first investment for a better PA https://t.co/621Yc8WwH4"
Repubblica,2018-03-20,"RT @RepubblicaTv: Jeff Bezos has fun with Gita, the Piaggio robot https://t.co/aDkywn5EEh"
Repubblica,2018-03-20,"Jeff Bezos has fun with Gita, the Piaggio robot https://t.co/J6Mrlj7JL2"
Repubblica,2018-03-19,"RT @RepubblicaTv: Stories, Augias: ""Will artificial intelligence make us slaves?"" https://t.co/4RK0cVc5Sx"
Repubblica,2018-03-19,"Tales, Augias: ""Will artificial intelligence make us slaves?"" https://t.co/jPUWJB3smU"
Repubblica,2018-03-14,"Stephen Hawking's Universe, from black holes to artificial intelligence https://t.co/1oTW6m2PIB"
Repubblica,2018-03-09,"RT @RepubblicaTv: Usa, the record-breaking solution: the robot solves the Rubik's cube in 0.38 seconds https://t.co/Lh2k0DYWre"
Repubblica,2018-03-09,"Usa, the record-breaking solution: the robot solves the Rubik's cube in 0.38 seconds https://t.co/VFg64oBTZs"
Repubblica,2018-03-08,RT @rep_tecno: One minute is enough to clone a voice: artificial intelligence makes progress https://t.co/ZJjNfEXkcy
Repubblica,2018-03-05,"RT @rep_tecno: ""We teach robots how to anticipate the movements of human beings"" https://t.co/VwrNCxYoLM"
Repubblica,2018-03-03,"RT @RepubblicaTv: Japan, miracles of artificial intelligence: the dancer plays the piano while dancing https://t.co/3j4UDTOFd9"
Repubblica,2018-03-03,"Japan, artificial intelligence miracles: the dancer plays the piano while dancing https://t.co/DGAmoe216k"
Repubblica,2018-02-28,"RT @eziomauro: RLab, in the house of Italian robots. Among viruses, stars, gmo and bats https://t.co/ByrUf8MVmq via @repubblica"
Repubblica,2018-02-28,"RLab, in the home of Italian robots. Among viruses, stars, gmo and bats https://t.co/tTc4GNNE0l"
Repubblica,2018-02-27,"RT @rep_tecno: RLab, in the house of Italian robots. Among viruses, stars, gmo and bats https://t.co/u46yzPoiKs"
Repubblica,2018-02-27,"RT @rep_tecno: RLab, in the house of Italian robots. Among viruses, stars, gmo and bats https://t.co/4P8AHLELqw"
Repubblica,2018-02-27,"RLab, in the home of Italian robots. Among viruses, stars, GMOs and bats https://t.co/tTc4GO5eRT"
Repubblica,2018-02-27,"RLab, in the home of Italian robots. Among viruses, stars, GMOs and bats https://t.co/GXlbyFufEr"
Repubblica,2018-02-27,"RLab, in the home of Italian robots. Among viruses, stars, gmo and bats https://t.co/Nj30hl2YTe"
Repubblica,2018-02-25,"Mwc 2018, LG focuses on artificial intelligence: the camera recognizes subjects and things https://t.co/NFDQsyaoq5"
Repubblica,2018-02-25,"Mwc2018, LG focuses on artificial intelligence: the camera recognizes subjects and things https://t.co/fZOyMZsQTz"
Repubblica,2018-02-25,Mwc2018. LG focuses on artificial intelligence: the camera recognizes subjects and things https://t.co/tEEN7TEaxF
Repubblica,2018-02-22,RT @RepubblicaTv: The Walk-man robot alongside the emergency teams https://t.co/QcADtKkmn4
Repubblica,2018-02-22,The Walk-man robot alongside the emergency teams https://t.co/1xNdjvnQIQ
Repubblica,2018-02-22,"RT @RepubblicaTv: Usa, the robot dog is back and opens the doors. And this time it's a little scary https://t.co/cL781p5Nxd"
Repubblica,2018-02-22,"Use, come back the robot dog that opens the doors. And this time it's a little scary https://t.co/jJBQArTVqz"
Repubblica,2018-02-22,"RT @RepubblicaTv: Usa, nothing can stop him: the robot manages to open the door despite human disturbance https://t.co/wlYc8tPhFb"
Repubblica,2018-02-22,"Usa, nothing can stop him: the robot manages to open the door despite human disturbance https://t.co/UAMYZe1kKE"
Repubblica,2018-02-16,The 'infallible' referee is coming: from 2030 whistle to robots https://t.co/cnEB7Ax5Kb
Repubblica,2018-02-14,"RT @rep_tecno: RLab, science at school: my robot dances to rock https://t.co/wcZObgoOWf"
Repubblica,2018-02-14,"RLab, science at school: my robot dances to rock https://t.co/WGmaDGCLCf"
Repubblica,2018-02-14,"RLab, science at school: my robot dances to rock https://t.co/PtCvGEz7s7"
Repubblica,2018-02-14,"RLab, science at school: my robot dances to rock https://t.co/kwUV28H6OH"
Repubblica,2018-02-14,My robot dances to rock https://t.co/Jq0Ewl28KP
Repubblica,2018-02-13,RT @RepubblicaTv: The gentleman robot: he is able to open the door to his fellow man https://t.co/dGvYgOaC18
Repubblica,2018-02-13,The gentleman robot: he is able to open the door to his fellow man https://t.co/ptxoQ8mrwu
Repubblica,2018-02-12,"RT @RepubblicaTv: Turin, the bomb disposal robot in front of the brigade ""defuses"" ... two boots! https://t.co/8GNUK1a9ME"
Repubblica,2018-02-12,"Turin, the bomb disposal robot in front of the brigade ""defuses"" ... two boots! https://t.co/juX6hyevAU"
Repubblica,2018-02-09,RT @RepubblicaTv: An aperitif to talk about artificial intelligence https://t.co/ER14Kqtg8Z
Repubblica,2018-02-09,An aperitif to talk about artificial intelligence https://t.co/rhdmKYfVUf
Repubblica,2018-02-08,"RT @RepubblicaTv: M5s, Casaleggio: ""Rousseau doesn't guarantee user privacy? We'll be using blockchain soon"" https://t.co/ixQTTYICiF"
Repubblica,2018-02-08,"M5s, Casaleggio: ""Rousseau does not guarantee user privacy? We will soon use blockchain"" https://t.co/aEQeBE5lFC"
Repubblica,2018-02-07,Photographed with artificial intelligence the profile of pathological players https://t.co/AXT5OIXm9C
Repubblica,2018-02-06,RT @rep_tecno: Photographed with artificial intelligence the profile of pathological players https://t.co/AKPXLcDULt
Repubblica,2018-02-06,"Bags collapse, the expert: ""It's the fault of the robots but don't panic in Italy"" https://t.co/uXOiF9YFR7"
Repubblica,2018-02-02,"Istat, change the basket: inside the robot vacuum cleaner, outside the Rai license fee and iPod https://t.co/OZ8FvDXPTa"
Repubblica,2018-02-02,"Istat, change the basket: inside the robot vacuum cleaner, outside the Rai license fee and iPod https://t.co/x6a6yvCOic"
Repubblica,2018-02-01,Robot butlers. In US hotels they are already trendy https://t.co/jdI5PHxvLA
Repubblica,2018-01-29,"RT @rep_tecno: Sex and androids, sorry but I call you robot https://t.co/sRDw4AJiOd"
Repubblica,2018-01-28,"RT @ giusmo1: (Even not) If robots will have sex with us. Here is Solana, the doll that changes face and personality https://t.co/HojKXcwcGh vi…"
Repubblica,2018-01-28,"If robots have sex with us. Here is Solana, the doll that changes face and personality https://t.co/WVMQKyw21F"
Repubblica,2018-01-28,Being men or robots in the season of indifference: the editorial by Eugenio Scalfari \ nhttps: //t.co/ShmDynzWRP https://t.co/oA9mK82w1z
Repubblica,2018-01-20,"Robot, fear of an earthquake at work. But the numbers say that we can live with innovation https://t.co/DEE8FcVq62"
Repubblica,2018-01-19,"RT @RepubblicaTv: Poland, Bach's mechanical arm: the robot plays the piano https://t.co/MvV4MGtD4F"
Repubblica,2018-01-19,"Poland, Bach's mechanical arm: the robot plays the piano https://t.co/maoxDhhVLh"
Repubblica,2018-01-19,"Drones, robots that play and animated fairy tales: the digital school on display in Bologna https://t.co/XrKzkaZBHo"
Repubblica,2018-01-19,"Drones, robots that play and animated fairy tales: the digital school on display in Bologna https://t.co/0a0nLvrfsI"
Repubblica,2018-01-19,"RT @RepubblicaTv: The band made of robots and the sound of plants that you listen to: here is ""Futura"" https://t.co/Be6WWIFrZs"
Repubblica,2018-01-19,"The band made of robots and the sound of plants that you listen to: here is ""Futura"" https://t.co/BAyy8Ry63R"
Repubblica,2018-01-17,"Artificial intelligence for small businesses, Google's algorithms learn for themselves https://t.co/Q1QFgoTIbh"
Repubblica,2018-01-17,"Artificial intelligence for small businesses, Google's algorithms learn for themselves https://t.co/OR4wOGTrXH"
Repubblica,2018-01-12,"RT @RepubblicaTv: Digital naps, virtual holidays and ping pong challenges with the robot: trip to Ces in Las Vegas, in the future http ..."
Repubblica,2018-01-12,"Digital naps, virtual holidays and table tennis challenges with the robot: a trip to the Ces in Las Vegas, in the future to come https://t.co/8XkzcOfqeb"
Repubblica,2018-01-12,"RT @RepubblicaTv: Here is Sophia, the robot-woman who talks, remembers and feels emotions https://t.co/NaQV0quCxa"
Repubblica,2018-01-12,"Here is Sophia, the robot-woman who talks, remembers and feels emotions https://t.co/p8Gdyw2QtE"
Repubblica,2018-01-11,"RT @RepubblicaTv: Who is Sophia, the first robot-woman on the cover of D https://t.co/jCFnLb7dCw"
